race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",1,吉松 賢二  群,馬,40,90,A3,両,3.93,70.11,2,12.2,逃,３/４車身,nan
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",2,田村 光昭  広,島,54,67,A3,追,3.92,68.77,4,12.0,nan,１車身,nan
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",3,小林 高志  東,京,52,79,A3,追,3.92,67.50,3,12.1,nan,１/２車身,nan
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",4,三登 誉哲  広,島,38,100,A3,両,3.83,67.16,1,11.9,差,nan,nan
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",5,片山 大輔  静,岡,42,96,A3,追,3.93,64.86,5,12.3,nan,３車身,nan
1320251130020001,iwakitaira,2025-11-30,1,◎1 ○3 △4 ×2 注5 ▲6,"4-1  1,620円(7)","4-1-3  4,070円(16)",6,高木 修二  大,阪,43,97,A3,追,3.69,0.00,6,16.9,nan,大差,nan
1320251130020002,iwakitaira,2025-11-30,2,△1 ◎4 ○5 ×2 注3 ▲6,"5-3  3,230円(12)","5-3-2  10,510円(32)",1,花村 直人  三,重,56,71,A3,両,3.92,69.40,4,13.2,nan,３/４車輪,nan
1320251130020002,iwakitaira,2025-11-30,2,△1 ◎4 ○5 ×2 注3 ▲6,"5-3  3,230円(12)","5-3-2  10,510円(32)",2,須々田 大昇  青,森,53,80,A3,追,3.92,68.17,3,12.8,nan,１車輪,nan
1320251130020002,iwakitaira,2025-11-30,2,△1 ◎4 ○5 ×2 注3 ▲6,"5-3  3,230円(12)","5-3-2  10,510円(32)",3,三澤 勝成  宮,城,48,83,A3,追,3.93,67.73,2,12.9,差,３/４車身,nan
1320251130020002,iwakitaira,2025-11-30,2,△1 ◎4 ○5 ×2 注3 ▲6,"5-3  3,230円(12)","5-3-2  10,510円(32)",4,鈴木 康平  静,岡,30,123,A3,逃,3.86,66.41,6,13.3,nan,３車身,nan
1320251130020002,iwakitaira,2025-11-30,2,△1 ◎4 ○5 ×2 注3 ▲6,"5-3  3,230円(12)","5-3-2  10,510円(32)",5,和泉田 喜一  千,葉,58,59,A3,追,3.92,66.08,1,12.7,差,nan,nan
